Npmsrn,45
Ncmsrn,18
M,17
Sp,14
COMMA,13
COLON,12
Ncfsry,11
Mc-p-l,11
Y,10
Np,8
Ncfsrn,8
Afpmsrn,8
Vmii3s,7
SLASH,7
Ncfprn,7
Rg,6
Ncmprn,6
Ncmsry,4
Ncfsoy,3
PERIOD,3
Vmip2s,3
EXCL,3
Npmsry,2
Afpfprn,2
Afpfson,1
Vmsp3,1
Vmip1s,1
SCOLON,1
Mlfpr,1
Mofsrly,1
Tsfsr,1
Di3fpr,1
PERCENT,1
Afpfsrn,1
Afpfsry,1
Vmip3s,1
Ds3fsrs,1
Dd3fso---e,1
Ncfson,1
Npfprn,1
